Crash_Score,year,Month,Time_of_Day,Rd_Feature,Rd_Character,Rd_Class,Rd_Configuration,Rd_Surface,Light,Traffic_Control,Work_Area,WETorDRY,Log_Crash_Score,Feature_Interaction
5.15,2015,3,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.6389967146756448,OTHER_OTHER
6.3,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.840549633397487,OTHER_OTHER
5.54,2015,3,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.7119945007591924,INTERSECTION_SIGNAL-STOP
4.16,2015,3,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,SIGNAL-STOP,NO,0.22307133307770122,1.425515074273172,INTERSECTION_SIGNAL-STOP
4.22,2015,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4398351280479205,OTHER_OTHER
6.4,2015,3,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8562979903656263,OTHER_SIGNAL-STOP
1.18,2015,3,OVERNIGHT,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.16551443847757333,OTHER_OTHER
12.06,2015,3,LATE-EARLY,INTERSECTION,CURVE,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.4898941912990393,INTERSECTION_OTHER
3.25,2015,3,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.1786549963416462,INTERSECTION_SIGNAL-STOP
5.45,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.6956156086751528,OTHER_OTHER
5.61,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.724550719534605,OTHER_OTHER
13.71,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,0.5240767504547266,2.6181254935742233,OTHER_OTHER
5.15,2015,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.6389967146756448,OTHER_OTHER
3.42,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.2296405510745139,OTHER_OTHER
5.52,2015,4,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,4.454893394154628,1.7083778602890038,INTERSECTION_SIGNAL-STOP
1.56,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.44468582126144574,OTHER_OTHER
19.16,2015,4,OVERNIGHT,INTERSECTION,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,SIGNAL-STOP,NO,0.22307133307770122,2.9528247725427144,INTERSECTION_SIGNAL-STOP
2.57,2015,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.9439058989071284,OTHER_SIGNAL-STOP
6.46,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,OTHER,DUSK,OTHER,NO,-0.8417344818553207,1.8656293177945105,OTHER_OTHER
4.38,2015,4,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,-0.8417344818553207,1.4770487243883548,OTHER_OTHER
3.48,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.247032293786383,OTHER_OTHER
4.79,2015,4,LATE-EARLY,INTERSECTION,CURVE,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.5665304114228238,INTERSECTION_SIGNAL-STOP
18.73,2015,4,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.930126516455997,INTERSECTION_SIGNAL-STOP
13.67,2015,4,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.6152036507358583,INTERSECTION_SIGNAL-STOP
1.62,2015,4,DAYTIME,INTERSECTION,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.4824261492442928,INTERSECTION_SIGNAL-STOP
6.54,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.8779371654691073,OTHER_OTHER
11.52,2015,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.444084655267745,OTHER_SIGNAL-STOP
6.51,2015,4,DAYTIME,OTHER,STRAIGHT,US HWY,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.873339456220478,OTHER_SIGNAL-STOP
1.18,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.16551443847757333,OTHER_OTHER
7.92,2015,4,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.0693912058263346,OTHER_OTHER
6.64,2015,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,1.8931119634883424,OTHER_SIGNAL-STOP
2.05,2015,4,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,4.454893394154628,0.7178397931503168,OTHER_OTHER
2.46,2015,4,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.9001613499442714,OTHER_OTHER
10.1,2015,4,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.312535423847214,INTERSECTION_SIGNAL-STOP
1.6,2015,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.47000362924573563,OTHER_OTHER
2.13,2015,4,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.7561219797213337,INTERSECTION_SIGNAL-STOP
6.6,2015,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8870696490323797,OTHER_SIGNAL-STOP
5.36,2015,4,DAYTIME,INTERSECTION,STRAIGHT,US HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6789639750827108,INTERSECTION_SIGNAL-STOP
3.82,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.3402504226184837,OTHER_OTHER
12.05,2015,3,DAYTIME,OTHER,STRAIGHT,US HWY,ONE-WAY,ASPHALT,DUSK,SIGNAL-STOP,NO,-0.8417344818553207,2.489064659936664,OTHER_SIGNAL-STOP
9.12,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,2.21046980408624,OTHER_OTHER
11.8,2015,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.468099531471619,OTHER_OTHER
7.78,2015,3,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.0515563381903004,OTHER_OTHER
2.99,2015,3,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.095273387402595,INTERSECTION_SIGNAL-STOP
4.82,2015,3,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.572773928062509,INTERSECTION_SIGNAL-STOP
8.58,2015,3,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.149433913499871,INTERSECTION_OTHER
5.54,2015,3,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.7119945007591924,OTHER_OTHER
4.85,2015,3,LATE-EARLY,INTERSECTION,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAWN,SIGNAL-STOP,NO,-0.8417344818553207,1.5789787049493917,INTERSECTION_SIGNAL-STOP
10.1,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.312535423847214,OTHER_OTHER
4.37,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4747630091074988,OTHER_OTHER
6.59,2015,3,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8855533485144158,OTHER_SIGNAL-STOP
2.66,2015,3,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.9783261227936078,OTHER_OTHER
3.18,2015,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.1568811967920856,OTHER_OTHER
5.8,2015,3,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.7578579175523736,INTERSECTION_SIGNAL-STOP
6.58,2015,3,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.884034745337226,OTHER_OTHER
12.82,2015,3,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.551006451492524,OTHER_OTHER
2.14,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,0.7608058290337602,OTHER_OTHER
11.57,2014,12,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.448415541205585,INTERSECTION_SIGNAL-STOP
3.61,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.2837077723447896,OTHER_SIGNAL-STOP
6.85,2014,12,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.9242486522741338,OTHER_OTHER
3.25,2014,12,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.1786549963416462,INTERSECTION_SIGNAL-STOP
9.54,2014,12,DAYTIME,OTHER,STRAIGHT,US HWY,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,2.255493485460195,OTHER_OTHER
16.37,2014,12,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,2.7954503913830435,INTERSECTION_OTHER
11.41,2014,12,DAYTIME,OTHER,STRAIGHT,US HWY,ONE-WAY,ASPHALT,DARK-NOT-LIT,OTHER,NO,4.454893394154628,2.4344901638739844,OTHER_OTHER
5.37,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,2.9978341485330007,1.6808279085207734,OTHER_OTHER
8.84,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,2.179286876649552,OTHER_OTHER
10.51,2014,12,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.3523271848888596,OTHER_OTHER
2.7,2014,12,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,2.9978341485330007,0.9932517730102834,INTERSECTION_SIGNAL-STOP
4.4,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,1.4816045409242156,OTHER_OTHER
19.58,2014,12,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,2.9745086371023644,OTHER_OTHER
18.49,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,2.9172300453990334,OTHER_OTHER
4.45,2014,12,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.4929040961781488,INTERSECTION_SIGNAL-STOP
2.5,2014,12,LATE-EARLY,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DARK-LIT,OTHER,NO,4.454893394154628,0.9162907318741551,OTHER_OTHER
10.29,2014,12,DAYTIME,OTHER,CURVE,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,2.331172549845958,OTHER_SIGNAL-STOP
3.79,2014,12,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.332366019094335,OTHER_OTHER
3.34,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.205970806988609,OTHER_OTHER
6.8,2014,12,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.916922612182061,OTHER_OTHER
1.69,2014,12,OVERNIGHT,OTHER,STRAIGHT,OTHER,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,1.933028333599979,0.5247285289349821,OTHER_OTHER
4.91,2014,12,LATE-EARLY,OTHER,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,1.5888825653877485,1.5912739418064292,OTHER_OTHER
2.48,2014,12,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.9082585601768908,OTHER_OTHER
5.93,2014,12,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.780024213009634,OTHER_OTHER
2.08,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,0.7323678937132266,OTHER_OTHER
18.38,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,2.911263116927541,INTERSECTION_SIGNAL-STOP
5.93,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,1.780024213009634,OTHER_OTHER
3.12,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.1378330018213911,OTHER_OTHER
8.54,2014,12,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,SIGNAL-STOP,NO,4.454893394154628,2.1447610078004784,INTERSECTION_SIGNAL-STOP
7.48,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,2.012232791986386,OTHER_OTHER
6.81,2015,1,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DUSK,SIGNAL-STOP,NO,2.9978341485330007,1.918392120161421,INTERSECTION_SIGNAL-STOP
7.37,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.9974177062012453,OTHER_OTHER
7.49,2015,1,LATE-EARLY,OTHER,CURVE,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,4.454893394154628,2.0135687975291283,OTHER_OTHER
5.38,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.682688374173693,OTHER_OTHER
2.78,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,0.5240767504547266,1.0224509277025455,OTHER_OTHER
4.17,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.4279160358107101,INTERSECTION_SIGNAL-STOP
9.94,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,4.454893394154628,2.2965670206684825,OTHER_OTHER
5.36,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.6789639750827108,INTERSECTION_SIGNAL-STOP
10.7,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.3702437414678603,OTHER_OTHER
4.9,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.589235205116581,INTERSECTION_SIGNAL-STOP
1.37,2015,1,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,0.3148107398400336,OTHER_OTHER
2.1,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,0.7419373447293773,OTHER_SIGNAL-STOP
7.94,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.0719132752590443,INTERSECTION_SIGNAL-STOP
8.79,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.1736147116970854,INTERSECTION_SIGNAL-STOP
10.02,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,SIGNAL-STOP,NO,-0.8417344818553207,2.3045830956567186,OTHER_SIGNAL-STOP
3.5,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.252762968495368,INTERSECTION_SIGNAL-STOP
4.75,2015,1,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.55814461804655,OTHER_OTHER
14.8,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.6946271807700692,OTHER_SIGNAL-STOP
7.05,2015,1,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,1.6801305786993286,1.9530276168241774,OTHER_OTHER
1.11,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.10436001532424286,OTHER_OTHER
3.58,2015,1,OVERNIGHT,OTHER,CURVE,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,-0.8417344818553207,1.275362800412609,OTHER_OTHER
9.63,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,2.2648832258100344,OTHER_OTHER
8.67,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.1598687907924505,OTHER_SIGNAL-STOP
1.6,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,0.47000362924573563,OTHER_OTHER
11.0,2015,1,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,2.3978952727983707,INTERSECTION_SIGNAL-STOP
4.22,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,1.4398351280479205,OTHER_OTHER
1.44,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,0.36464311358790924,OTHER_OTHER
3.37,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.2149127443642704,OTHER_OTHER
7.06,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.9544450515051506,OTHER_OTHER
11.28,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,4.454893394154628,2.423031246069913,INTERSECTION_SIGNAL-STOP
5.98,2015,1,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,1.933028333599979,1.7884205679625405,INTERSECTION_OTHER
0.7,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,2.9978341485330007,-0.35667494393873245,OTHER_OTHER
5.16,2015,1,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,1.6409365794934714,INTERSECTION_SIGNAL-STOP
2.98,2015,1,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,OTHER,NO,2.9978341485330007,1.091923300517313,OTHER_OTHER
0.77,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,-0.2613647641344075,OTHER_SIGNAL-STOP
6.56,2015,1,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8809906029559975,OTHER_SIGNAL-STOP
